Year,Multi_short,ODA,Share,full name,Donor
2019,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),,,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Canada
2020,IDA,384.16,0.74%,International Development Association ,Canada
2020,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",167.89,0.33%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Canada
2020,ADF,102.99,0.2%,African Development Fund ,Canada
2020,GAVI,73.07,0.14%,Global Alliance for Vaccines and Immunization ,Canada
2020,GEF-TF,47.63,0.09%,Global Environment Facility Trust Fund,Canada
2020,International Development Association - Multilateral Debt Relief Initiative,41.82,0.08%,International Development Association - Multilateral Debt Relief Initiative,Canada
2020,UN,40.86,0.08%,United Nations,Canada
2020,AIIB,40.61,0.08%,Asian Infrastructure Investment Bank,Canada
2020,UNDP,34.8,0.07%,United Nations Development Programme ,Canada
2020,GCF,30.8,0.06%,Green Climate Fund,Canada
2020,ADB,28.67,0.06%,Asian Development Bank,Canada
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",28.0,0.05%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Canada
2020,CERF,25.57,0.05%,Central Emergency Response Fund,Canada
2020,IFAD,21.75,0.04%,International Fund for Agricultural Development ,Canada
2020,WFP,21.75,0.04%,World Food Programme ,Canada
2020,UNRWA,21.75,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Canada
2020,Organisation of American States ,18.95,0.04%,Organisation of American States ,Canada
2020,CDB,15.3,0.03%,Caribbean Development Bank ,Canada
2020,UNICEF,14.09,0.03%,United Nations Children's Fund ,Canada
2020,UNFPA,13.57,0.03%,United Nations Population Fund ,Canada
2020,International Organisation of the Francophonie,13.39,0.03%,International Organisation of the Francophonie,Canada
2020,FAO,12.63,0.02%,Food and Agricultural Organisation,Canada
2020,"United Nations Educational, Scientific and Cultural Organisation",12.43,0.02%,"United Nations Educational, Scientific and Cultural Organisation",Canada
2020,Organization for Security and Co-operation in Europe,12.0,0.02%,Organization for Security and Co-operation in Europe,Canada
2020,World Health Organisation - core voluntary contributions account,11.93,0.02%,World Health Organisation - core voluntary contributions account,Canada
2020,Pan-American Health Organisation ,11.71,0.02%,Pan-American Health Organisation ,Canada
2020,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",11.46,0.02%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",Canada
2020,United Nations Office of the High Commissioner for Refugees,10.96,0.02%,United Nations Office of the High Commissioner for Refugees,Canada
2020,MLF-MP,9.05,0.02%,Multilateral Fund for the Implementation of the Montreal Protocol ,Canada
2020,International Labour Organisation - Assessed Contributions,8.1,0.02%,International Labour Organisation - Assessed Contributions,Canada
2020,CGIAR ,7.83,0.02%,CGIAR Fund,Canada
2020,Inter-American Institute for Co-operation on Agriculture ,6.74,0.01%,Inter-American Institute for Co-operation on Agriculture ,Canada
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),6.1,0.01%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Canada
2020,Commonwealth Secretariat (ODA-eligible contributions only),6.03,0.01%,Commonwealth Secretariat (ODA-eligible contributions only),Canada
2020,United Nations Entity for Gender Equality and the Empowerment of Women,5.65,0.01%,United Nations Entity for Gender Equality and the Empowerment of Women,Canada
2020,International Atomic Energy Agency - assessed contributions,4.49,0.01%,International Atomic Energy Agency - assessed contributions,Canada
2020,Joint United Nations Programme on HIV/AIDS ,4.35,0.01%,Joint United Nations Programme on HIV/AIDS ,Canada
