Year,Multi_short,ODA,Share,full name,Donor
2022,UNDP,7.15,0.01%,United Nations Development Programme ,New Zealand
2022,IBRD,6.76,0.01%,International Bank for Reconstruction and Development ,New Zealand
2022,UN,4.56,0.01%,United Nations,New Zealand
2022,ADB,3.93,0.01%,Asian Development Bank,New Zealand
2022,United Nations Office of the High Commissioner for Refugees,3.9,0.01%,United Nations Office of the High Commissioner for Refugees,New Zealand
2022,UNICEF,3.9,0.01%,United Nations Children's Fund ,New Zealand
2022,UNFPA,3.9,0.01%,United Nations Population Fund ,New Zealand
2022,WFP,3.9,0.01%,World Food Programme ,New Zealand
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",3.8,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",New Zealand
2022,United Nations Office of Co-ordination of Humanitarian Affairs ,3.25,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,New Zealand
2022,Pacific Islands Forum Secretariat ,2.83,0.01%,Pacific Islands Forum Secretariat ,New Zealand
2022,"United Nations Educational, Scientific and Cultural Organisation",2.44,0.0%,"United Nations Educational, Scientific and Cultural Organisation",New Zealand
2022,Commonwealth Secretariat (ODA-eligible contributions only),2.44,0.0%,Commonwealth Secretariat (ODA-eligible contributions only),New Zealand
2022,Forum Fisheries Agency ,2.34,0.0%,Forum Fisheries Agency ,New Zealand
2022,CGIAR ,2.27,0.0%,CGIAR Fund,New Zealand
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),1.95,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),New Zealand
2022,United Nations Peacebuilding Fund,1.95,0.0%,United Nations Peacebuilding Fund,New Zealand
2022,CERF,1.95,0.0%,Central Emergency Response Fund,New Zealand
2022,FAO,1.91,0.0%,Food and Agricultural Organisation,New Zealand
2022,International Development Association - Multilateral Debt Relief Initiative,1.88,0.0%,International Development Association - Multilateral Debt Relief Initiative,New Zealand
2022,United Nations Entity for Gender Equality and the Empowerment of Women,1.62,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,New Zealand
2022,Pacific Regional Environment Programme ,1.35,0.0%,Pacific Regional Environment Programme ,New Zealand
2022,World Health Organisation - assessed contributions,1.1,0.0%,World Health Organisation - assessed contributions,New Zealand
2022,United Nations Mine Action Service ,0.97,0.0%,United Nations Mine Action Service ,New Zealand
2022,IFAD,0.97,0.0%,International Fund for Agricultural Development ,New Zealand
2022,International Labour Organisation - Assessed Contributions,0.72,0.0%,International Labour Organisation - Assessed Contributions,New Zealand
2022,Mekong River Commission ,0.65,0.0%,Mekong River Commission ,New Zealand
2022,UNRWA,0.65,0.0%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,New Zealand
2022,Joint United Nations Programme on HIV/AIDS ,0.65,0.0%,Joint United Nations Programme on HIV/AIDS ,New Zealand
2022,UNDCO,0.65,0.0%,United Nations Development Coordination Office,New Zealand
2022,Commonwealth of Learning ,0.65,0.0%,Commonwealth of Learning ,New Zealand
2022,MLF-MP,0.6,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,New Zealand
2022,International Atomic Energy Agency - assessed contributions,0.52,0.0%,International Atomic Energy Agency - assessed contributions,New Zealand
2022,UNEP,0.35,0.0%,United Nations Environment Programme ,New Zealand
2022,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",0.32,0.0%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",New Zealand
2022,Commonwealth Foundation ,0.13,0.0%,Commonwealth Foundation ,New Zealand
2022,CITES,0.08,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,New Zealand
2022,United Nations Framework Convention on Climate Change ,0.06,0.0%,United Nations Framework Convention on Climate Change ,New Zealand
2022,International Renewable Energy Agency,0.04,0.0%,International Renewable Energy Agency,New Zealand
2022,Colombo Plan,0.03,0.0%,Colombo Plan,New Zealand
2022,Convention to Combat Desertification ,0.02,0.0%,Convention to Combat Desertification ,New Zealand
2022,GEF-TF,0.0,0.0%,Global Environment Facility Trust Fund,New Zealand
2023,IDA,22.33,0.04%,International Development Association ,New Zealand
2023,GEF-TF,11.97,0.02%,Global Environment Facility Trust Fund,New Zealand
2023,AF,9.21,0.02%,Adaptation Fund,New Zealand
2023,IBRD,6.38,0.01%,International Bank for Reconstruction and Development ,New Zealand
2023,Secretariat of the Pacific Community ,5.62,0.01%,Secretariat of the Pacific Community ,New Zealand
2023,UNDP,4.91,0.01%,United Nations Development Programme ,New Zealand
2023,UN,4.47,0.01%,United Nations,New Zealand
2023,ADB,3.71,0.01%,Asian Development Bank,New Zealand
2023,International Development Association - Multilateral Debt Relief Initiative,3.69,0.01%,International Development Association - Multilateral Debt Relief Initiative,New Zealand
2023,UNICEF,3.68,0.01%,United Nations Children's Fund ,New Zealand
2023,UNFPA,3.68,0.01%,United Nations Population Fund ,New Zealand
2023,United Nations Office of the High Commissioner for Refugees,3.68,0.01%,United Nations Office of the High Commissioner for Refugees,New Zealand
2023,WFP,3.68,0.01%,World Food Programme ,New Zealand
2023,United Nations Office of Co-ordination of Humanitarian Affairs ,3.07,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,New Zealand
2023,Pacific Islands Forum Secretariat ,2.68,0.0%,Pacific Islands Forum Secretariat ,New Zealand
2023,"United Nations Educational, Scientific and Cultural Organisation",2.58,0.0%,"United Nations Educational, Scientific and Cultural Organisation",New Zealand
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",2.45,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",New Zealand
2023,Commonwealth Secretariat (ODA-eligible contributions only),2.3,0.0%,Commonwealth Secretariat (ODA-eligible contributions only),New Zealand
2023,Forum Fisheries Agency ,2.21,0.0%,Forum Fisheries Agency ,New Zealand
2023,CGIAR ,2.15,0.0%,CGIAR Fund,New Zealand
2023,FAO,1.96,0.0%,Food and Agricultural Organisation,New Zealand
2023,CERF,1.84,0.0%,Central Emergency Response Fund,New Zealand
2023,United Nations Peacebuilding Fund,1.84,0.0%,United Nations Peacebuilding Fund,New Zealand
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),1.62,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),New Zealand
2023,United Nations Entity for Gender Equality and the Empowerment of Women,1.53,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,New Zealand
2023,Pacific Regional Environment Programme ,1.29,0.0%,Pacific Regional Environment Programme ,New Zealand
2023,World Health Organisation - assessed contributions,1.27,0.0%,World Health Organisation - assessed contributions,New Zealand
2023,International Labour Organisation - Assessed Contributions,1.05,0.0%,International Labour Organisation - Assessed Contributions,New Zealand
