Year,Multi_short,ODA,Share,full name,Donor
2020,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",12.2,0.02%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Spain
2020,IFFIm,11.55,0.02%,International Finance Facility for Immunisation,Spain
2020,CABEI,10.03,0.02%,Central American Bank for Economic Integration ,Spain
2020,FAO,9.65,0.02%,Food and Agricultural Organisation,Spain
2020,World Health Organisation - assessed contributions,9.59,0.02%,World Health Organisation - assessed contributions,Spain
2020,Council of Europe,7.27,0.01%,Council of Europe,Spain
2020,"World Bank Group (WB), Other",7.07,0.01%,"World Bank Group (WB), Other",Spain
2020,MLF-MP,6.96,0.01%,Multilateral Fund for the Implementation of the Montreal Protocol ,Spain
2020,UNRWA,6.1,0.01%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Spain
2020,"United Nations (UN) agency, fund or commission, Other",6.1,0.01%,"United Nations (UN) agency, fund or commission, Other",Spain
2020,Organization for Security and Co-operation in Europe,6.03,0.01%,Organization for Security and Co-operation in Europe,Spain
2020,International Labour Organisation - Assessed Contributions,5.89,0.01%,International Labour Organisation - Assessed Contributions,Spain
2020,"International Monetary Fund - Poverty Reduction and Growth - Heavily Indebted Poor Countries Debt Relief Initiative Trust Fund [includes HIPC, Extended Credit Facility (ECF), and ECF-HIPC sub-accounts] ",4.97,0.01%,"International Monetary Fund - Poverty Reduction and Growth - Heavily Indebted Poor Countries Debt Relief Initiative Trust Fund [includes HIPC, Extended Credit Facility (ECF), and ECF-HIPC sub-accounts] ",Spain
2020,"United Nations Educational, Scientific and Cultural Organisation",4.72,0.01%,"United Nations Educational, Scientific and Cultural Organisation",Spain
2020,International Atomic Energy Agency - assessed contributions,3.19,0.01%,International Atomic Energy Agency - assessed contributions,Spain
2020,International Centre for Advanced Mediterranean Agronomic Studies ,3.19,0.01%,International Centre for Advanced Mediterranean Agronomic Studies ,Spain
2020,UNWTO,2.78,0.01%,World Tourism Organization,Spain
2020,International Organisation for Migration ,2.63,0.01%,International Organisation for Migration ,Spain
2020,UNIDO,2.45,0.0%,United Nations Industrial Development Organisation ,Spain
