Year,Multi_short,ODA,Share,Full Name,Donor
2020,IBRD,9.83,0.02%,International Bank for Reconstruction and Development ,Finland
2020,World Health Organisation - core voluntary contributions account,8.58,0.02%,World Health Organisation - core voluntary contributions account,Finland
2020,UNICEF,8.52,0.02%,United Nations Children's Fund ,Finland
2020,United Nations Office of the High Commissioner for Refugees,8.52,0.02%,United Nations Office of the High Commissioner for Refugees,Finland
2020,Global Environment Facility - Least Developed Countries Fund,8.52,0.02%,Global Environment Facility - Least Developed Countries Fund,Finland
2020,World Health Organisation - assessed contributions,7.85,0.02%,World Health Organisation - assessed contributions,Finland
2020,IFC,7.41,0.01%,International Finance Corporation ,Finland
2020,UNEP,7.0,0.01%,United Nations Environment Programme ,Finland
2020,NDF,6.06,0.01%,Nordic Development Fund,Finland
2020,UN,6.05,0.01%,United Nations,Finland
2020,IFAD,4.26,0.01%,International Fund for Agricultural Development ,Finland
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",3.98,0.01%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Finland
2020,United Nations Peacebuilding Fund,3.65,0.01%,United Nations Peacebuilding Fund,Finland
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.21,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Finland
2020,GAVI,3.04,0.01%,Global Alliance for Vaccines and Immunization ,Finland
2020,ADB,3.04,0.01%,Asian Development Bank,Finland
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,3.04,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Finland
2020,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,2.8,0.01%,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,Finland
2020,UNDP,2.43,0.0%,United Nations Development Programme ,Finland
2020,United Nations Office for Disaster Risk Reduction,2.43,0.0%,United Nations Office for Disaster Risk Reduction,Finland
2020,Organization for Security and Co-operation in Europe,2.38,0.0%,Organization for Security and Co-operation in Europe,Finland
2020,FAO,1.83,0.0%,Food and Agricultural Organisation,Finland
2020,Council of Europe,1.52,0.0%,Council of Europe,Finland
2020,MLF-MP,1.3,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Finland
2020,International Labour Organisation - Assessed Contributions,1.13,0.0%,International Labour Organisation - Assessed Contributions,Finland
2020,"United Nations Educational, Scientific and Cultural Organisation",0.95,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Finland
2020,African Tax Administration Forum,0.85,0.0%,African Tax Administration Forum,Finland
2020,UNIDO,0.58,0.0%,United Nations Industrial Development Organisation ,Finland
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.43,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Finland
2020,International Organisation for Migration ,0.4,0.0%,International Organisation for Migration ,Finland
2020,World Trade Organisation - Advisory Centre on WTO Law,0.37,0.0%,World Trade Organisation - Advisory Centre on WTO Law,Finland
2020,United Nations Research Institute for Social Development ,0.22,0.0%,United Nations Research Institute for Social Development ,Finland
2020,International Telecommunications Union,0.13,0.0%,International Telecommunications Union,Finland
2020,United Nations Framework Convention on Climate Change ,0.11,0.0%,United Nations Framework Convention on Climate Change ,Finland
2020,Universal Postal Union ,0.08,0.0%,Universal Postal Union ,Finland
2020,International Renewable Energy Agency,0.07,0.0%,International Renewable Energy Agency,Finland
2020,European and Mediterranean Plant Protection Organisation ,0.06,0.0%,European and Mediterranean Plant Protection Organisation ,Finland
2020,Convention to Combat Desertification ,0.04,0.0%,Convention to Combat Desertification ,Finland
2020,UNIDIR,0.02,0.0%,United Nations Institute for Disarmament Research,Finland
2020,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Finland
2020,AfDB,0.0,0.0%,African Development Bank,Finland
2020,World Trade Organisation - International Trade Centre ,0.0,0.0%,World Trade Organisation - International Trade Centre ,Finland
2020,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Finland
2021,European Commission - Development Share of Budget,223.07,0.4%,European Commission - Development Share of Budget,Finland
