Year,Multi_short,ODA,Share,full name,Donor
2019,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,Czechia
2019,United Nations Democracy Fund,0.02,0.0%,United Nations Democracy Fund,Czechia
2019,CITES,0.02,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Czechia
2019,United Nations Entity for Gender Equality and the Empowerment of Women,0.02,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Czechia
2019,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Czechia
2019,United Nations Human Settlement Programme ,0.01,0.0%,United Nations Human Settlement Programme ,Czechia
2019,Community of Portuguese Speaking Countries ,0.01,0.0%,Community of Portuguese Speaking Countries ,Czechia
2019,World Intellectual Property Organisation ,0.01,0.0%,World Intellectual Property Organisation ,Czechia
2019,CEB,0.0,0.0%,Council of Europe Development Bank,Czechia
2020,European Commission - Development Share of Budget,195.33,0.38%,European Commission - Development Share of Budget,Czechia
2020,European Commission - European Development Fund,52.11,0.1%,European Commission - European Development Fund,Czechia
2020,IFC,6.51,0.01%,International Finance Corporation ,Czechia
2020,IDA,6.33,0.01%,International Development Association ,Czechia
2020,IBRD,5.69,0.01%,International Bank for Reconstruction and Development ,Czechia
2020,UN,5.2,0.01%,United Nations,Czechia
2020,GEF-TF,3.35,0.01%,Global Environment Facility Trust Fund,Czechia
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",2.22,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Czechia
2020,Council of Europe,1.67,0.0%,Council of Europe,Czechia
2020,FAO,1.6,0.0%,Food and Agricultural Organisation,Czechia
2020,World Health Organisation - assessed contributions,1.5,0.0%,World Health Organisation - assessed contributions,Czechia
2020,Organization for Security and Co-operation in Europe,1.03,0.0%,Organization for Security and Co-operation in Europe,Czechia
2020,International Labour Organisation - Assessed Contributions,1.0,0.0%,International Labour Organisation - Assessed Contributions,Czechia
2020,"United Nations Educational, Scientific and Cultural Organisation",0.82,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Czechia
2020,International Development Association - Multilateral Debt Relief Initiative,0.76,0.0%,International Development Association - Multilateral Debt Relief Initiative,Czechia
2020,United Nations Volunteers ,0.55,0.0%,United Nations Volunteers ,Czechia
2020,International Atomic Energy Agency - assessed contributions,0.54,0.0%,International Atomic Energy Agency - assessed contributions,Czechia
2020,UNIDO,0.43,0.0%,United Nations Industrial Development Organisation ,Czechia
