Year,Multi_short,ODA,Share,full name,Donor
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.23,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Iceland
2022,Convention to Combat Desertification ,0.22,0.0%,Convention to Combat Desertification ,Iceland
2022,Organization for Security and Co-operation in Europe,0.22,0.0%,Organization for Security and Co-operation in Europe,Iceland
2022,FAO,0.11,0.0%,Food and Agricultural Organisation,Iceland
2022,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",0.08,0.0%,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",Iceland
2022,"United Nations Educational, Scientific and Cultural Organisation",0.07,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Iceland
2022,World Meteorological Organisation ,0.0,0.0%,World Meteorological Organisation ,Iceland
2023,IDA,4.34,0.01%,International Development Association ,Iceland
2023,CERF,2.32,0.0%,Central Emergency Response Fund,Iceland
2023,UNRWA,1.99,0.0%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Iceland
2023,United Nations Office of the High Commissioner for Refugees,1.81,0.0%,United Nations Office of the High Commissioner for Refugees,Iceland
2023,UNICEF,1.67,0.0%,United Nations Children's Fund ,Iceland
2023,UNFPA,1.52,0.0%,United Nations Population Fund ,Iceland
2023,WFP,1.45,0.0%,World Food Programme ,Iceland
2023,United Nations Entity for Gender Equality and the Empowerment of Women,1.3,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Iceland
2023,AF,1.19,0.0%,Adaptation Fund,Iceland
2023,IBRD,1.11,0.0%,International Bank for Reconstruction and Development ,Iceland
2023,United Nations Office of Co-ordination of Humanitarian Affairs ,0.88,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,Iceland
2023,GCF,0.8,0.0%,Green Climate Fund,Iceland
2023,IFC,0.59,0.0%,International Finance Corporation ,Iceland
2023,UN,0.57,0.0%,United Nations,Iceland
2023,NDF,0.5,0.0%,Nordic Development Fund,Iceland
2023,UNDP,0.43,0.0%,United Nations Development Programme ,Iceland
2023,Council of Europe,0.27,0.0%,Council of Europe,Iceland
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.25,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Iceland
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.22,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Iceland
2023,Convention to Combat Desertification ,0.19,0.0%,Convention to Combat Desertification ,Iceland
2023,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",0.14,0.0%,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",Iceland
2023,FAO,0.13,0.0%,Food and Agricultural Organisation,Iceland
2023,"United Nations Educational, Scientific and Cultural Organisation",0.08,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Iceland
2023,International Organisation for Migration ,0.05,0.0%,International Organisation for Migration ,Iceland
2023,International Atomic Energy Agency - assessed contributions,0.05,0.0%,International Atomic Energy Agency - assessed contributions,Iceland
2023,International Renewable Energy Agency,0.01,0.0%,International Renewable Energy Agency,Iceland
