Year,Multi_short,ODA,Share,Full Name,Donor
2020,IFC,2.33,0.0%,International Finance Corporation ,Luxembourg
2020,United Nations Entity for Gender Equality and the Empowerment of Women,2.08,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Luxembourg
2020,EIB,1.83,0.0%,European Investment Bank ,Luxembourg
2020,International Labour Organisation - Regular Budget Supplementary Account,1.63,0.0%,International Labour Organisation - Regular Budget Supplementary Account,Luxembourg
2020,UNCDF,1.56,0.0%,United Nations Capital Development Fund ,Luxembourg
2020,GEF-TF,1.56,0.0%,Global Environment Facility Trust Fund,Luxembourg
2020,IFAD,1.43,0.0%,International Fund for Agricultural Development ,Luxembourg
2020,WFP,1.3,0.0%,World Food Programme ,Luxembourg
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,1.18,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,Luxembourg
2020,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,1.12,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Luxembourg
2020,GAVI,1.07,0.0%,Global Alliance for Vaccines and Immunization ,Luxembourg
2020,UN,1.03,0.0%,United Nations,Luxembourg
2020,United Nations Mine Action Service ,0.91,0.0%,United Nations Mine Action Service ,Luxembourg
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.68,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Luxembourg
2020,United Nations Office on Drugs and Crime ,0.52,0.0%,United Nations Office on Drugs and Crime ,Luxembourg
2020,Organization for Security and Co-operation in Europe,0.46,0.0%,Organization for Security and Co-operation in Europe,Luxembourg
2020,International Organisation of the Francophonie,0.41,0.0%,International Organisation of the Francophonie,Luxembourg
2020,United Nations Peacebuilding Fund,0.39,0.0%,United Nations Peacebuilding Fund,Luxembourg
2020,Council of Europe,0.34,0.0%,Council of Europe,Luxembourg
2020,United Nations Office for Disaster Risk Reduction,0.33,0.0%,United Nations Office for Disaster Risk Reduction,Luxembourg
2020,UNEP,0.33,0.0%,United Nations Environment Programme ,Luxembourg
2020,FAO,0.31,0.0%,Food and Agricultural Organisation,Luxembourg
2020,"United Nations Educational, Scientific and Cultural Organisation",0.3,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Luxembourg
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.27,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Luxembourg
2020,International Labour Organisation - Assessed Contributions,0.19,0.0%,International Labour Organisation - Assessed Contributions,Luxembourg
2020,UNIDO,0.1,0.0%,United Nations Industrial Development Organisation ,Luxembourg
2020,International Organisation for Migration ,0.09,0.0%,International Organisation for Migration ,Luxembourg
2020,International Maritime Organization - Technical Co-operation Fund,0.07,0.0%,International Maritime Organization - Technical Co-operation Fund,Luxembourg
2020,United Nations Voluntary Fund for Victims of Torture ,0.02,0.0%,United Nations Voluntary Fund for Victims of Torture ,Luxembourg
2020,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Luxembourg
