Year,ODA,Share,Full Name,donor
2020,316.6272,0.5696698969176777,global fund to fight aids tuberculosis and malaria,France
2020,0.0762,0.00013709765347110747,inter american development bank inter american investment corporation and multilateral investment fund,France
2020,0.0267,4.80381541690101e-05,world food programme,France
2020,0.0014,2.518854525715885e-06,african development bank,France
2020,2.0505,0.0036892222892717305,united nations children’s fund,France
2020,0.1985,0.0003571375881104309,joint united nations programme on hiv aids,France
2020,0.2637,0.00047444424173662776,united nations development programme,France
2020,69.228,0.12455375793304235,european commission european development fund,France
2020,0.9201999999999999,0.0016556070961169695,food and agricultural organisation,France
2020,4.2797,0.007699958366933053,international bank for reconstruction and development,France
