Year,ODA,Share,Full Name,donor
2021,1.0838999999999999,0.0593115071656443,global alliance for vaccines and immunization,Portugal
2021,0.0157,0.000859111230280114,united nations relief and works agency for palestine refugees in the near east,Portugal
2021,0.0823,0.004503493901404674,united nations population fund,Portugal
2021,1.0589000000000002,0.057943495652459424,world health organisation assessed contributions,Portugal
2021,0.005,0.000273602302636979,joint united nations programme on hiv aids,Portugal
2021,0.0064,0.0003502109473753331,inter american development bank inter american investment corporation and multilateral investment fund,Portugal
2021,0.011899999999999999,0.0006511734802760099,united nations,Portugal
2021,11.473199999999999,0.6278187877229174,european commission development share of budget,Portugal
2021,0.0001,5.47204605273958e-06,african development bank,Portugal
2021,0.04759999999999999,0.0026046939211040393,world health organisation core voluntary contributions account,Portugal
2021,0.0742,0.004060258171132768,food and agricultural organisation,Portugal
2021,0.5667,0.0310100849808752,global fund to fight aids tuberculosis and malaria,Portugal
2021,0.3057000000000001,0.016728044783224903,international development association,Portugal
2022,0.06499999999999999,0.00276972899267087,food and agricultural organisation,Portugal
2022,0.3067,0.013068859723879321,global fund to fight aids tuberculosis and malaria,Portugal
2022,0.0229,0.0009757968297255836,united nations,Portugal
2022,0.0114,0.0004857678540991989,inter american development bank inter american investment corporation and multilateral investment fund,Portugal
2022,18.842300000000005,0.8028933015169594,european commission development share of budget,Portugal
2022,0.0078,0.00033236747912050447,united nations children’s fund,Portugal
2022,1.1591999999999998,0.04939492074313958,international development association,Portugal
2022,0.0179,0.0007627407533662858,united nations relief and works agency for palestine refugees in the near east,Portugal
2022,0.1488,0.0063405488324527,united nations population fund,Portugal
2022,0.09440000000000001,0.004022498721663542,world health organisation core voluntary contributions account,Portugal
2022,0.0002,8.52224305437191e-06,world food programme,Portugal
2022,0.0045,0.00019175046872336795,african development bank,Portugal
2022,1.0985,0.046808419976137716,world health organisation assessed contributions,Portugal
2022,0.3507,0.014943753195841144,african development fund,Portugal
2022,0.0021,8.948355207090505e-05,united nations development programme,Portugal
2022,1.1694999999999998,0.04983381626043973,european commission european development fund,Portugal
2022,0.1661,0.007077722856655871,global alliance for vaccines and immunization,Portugal
2019,4.351,0.3278898543297889,european commission development share of budget,Portugal
2019,0.0003,2.2607896184540717e-05,world food programme,Portugal
2019,1.264,0.0952546025908649,international development association,Portugal
2019,5.2382,0.39474893931287064,european commission european development fund,Portugal
2019,0.0231,0.0017408080062096354,inter american development bank inter american investment corporation and multilateral investment fund,Portugal
2019,0.0813,0.006126739866010535,joint united nations programme on hiv aids,Portugal
2019,1.4151,0.10664144630247858,world health organisation assessed contributions,Portugal
2019,0.0081,0.0006104131969825994,united nations children’s fund,Portugal
2019,0.0057,0.0004295500275062737,african development bank,Portugal
2019,0.248,0.01868919417922033,food and agricultural organisation,Portugal
2019,0.07429999999999999,0.005599222288371251,united nations population fund,Portugal
2019,0.18189999999999998,0.013707921053226522,african development fund,Portugal
2019,0.3503,0.026398486778148714,global fund to fight aids tuberculosis and malaria,Portugal
2019,0.0029,0.00021854299645056028,united nations,Portugal
2019,0.0024000000000000002,0.0001808631694763258,united nations development programme,Portugal
2019,0.0231,0.0017408080062096354,united nations relief and works agency for palestine refugees in the near east,Portugal
