Year,ODA,Share,Full Name,donor
2022,0.053200000000000004,0.0002593497536177341,united nations population fund,Spain
2022,0.021099999999999997,0.00010286240228071782,african development bank,Spain
2022,2.9048,0.01416088654715778,international bank for reconstruction and development,Spain
2022,22.287799999999994,0.10865292177972428,international development association,Spain
2022,1.0128000000000001,0.004937395309474457,african development fund,Spain
2022,0.0482,0.00023497477677396206,international finance corporation,Spain
2022,106.03880000000001,0.5169386589082741,european commission development share of budget,Spain
2022,0.2263,0.0011032114519491207,global environment facility trust fund,Spain
2022,0.003,1.46249861062632e-05,green climate fund,Spain
2022,0.7283000000000001,0.0035504591270638297,asian development bank,Spain
2022,0.6546000000000001,0.0031911719683866305,global alliance for vaccines and immunization,Spain
2022,0.3846,0.001874923218822942,food and agricultural organisation,Spain
2022,0.1678,0.0008180242228769883,central american bank for economic integration,Spain
2022,0.11549999999999999,0.0005630619650911331,united nations,Spain
2022,54.866,0.2674714959020789,global fund to fight aids tuberculosis and malaria,Spain
2022,0.12519999999999998,0.0006103494201680507,joint sustainable development goals fund,Spain
2022,6.1385000000000005,0.029925159071098884,world health organisation assessed contributions,Spain
2022,6.9001,0.033637955543942236,european commission european development fund,Spain
2022,0.0052,2.5349975917522878e-05,world food programme,Spain
2022,0.008,3.89999629500352e-05,council of europe development bank,Spain
2022,2.4386,0.01188816370624448,world health organisation core voluntary contributions account,Spain
2019,0.39860000000000007,0.004282337773957885,inter american development bank inter american investment corporation and multilateral investment fund,Spain
2019,0.0014,1.5040825096691017e-05,council of europe development bank,Spain
2019,1.4923999999999997,0.016033519553072622,world health organisation core voluntary contributions account,Spain
2019,0.008,8.594757198109153e-05,european bank for reconstruction and development,Spain
2019,0.014100000000000001,0.00015148259561667383,united nations development programme,Spain
2019,0.042699999999999995,0.0004587451654490759,african development bank,Spain
2019,1.8444000000000003,0.019815212720240654,international bank for reconstruction and development,Spain
2019,0.09730000000000001,0.0010453373442200257,united nations children’s fund,Spain
2019,27.014600000000005,0.2902299097550494,european commission development share of budget,Spain
2019,8.852400000000001,0.09510528577567684,world health organisation assessed contributions,Spain
2019,31.686500000000006,0.3404222174473571,european commission european development fund,Spain
2019,0.0137,0.00014718521701761924,united nations,Spain
2019,20.3663,0.21880425440481302,international development association,Spain
2019,0.22690000000000002,0.0024376880103137086,united nations population fund,Spain
2019,0.0039,4.189944134078212e-05,global environment facility trust fund,Spain
2019,0.1418,0.0015234207133648474,african development fund,Spain
2019,0.0364,0.00039106145251396646,asian development bank,Spain
2019,0.8386,0.00900945423291792,food and agricultural organisation,Spain
2021,3.7244000000000006,0.025098574103937645,world health organisation core voluntary contributions account,Spain
2021,35.637299999999996,0.2401582576829172,global fund to fight aids tuberculosis and malaria,Spain
2021,0.0563,0.0003794033192062317,united nations,Spain
2021,2.5473000000000003,0.017166146980711085,international bank for reconstruction and development,Spain
2021,19.660899999999998,0.13249397368706572,european commission european development fund,Spain
2021,0.4425,0.0029819887877221584,food and agricultural organisation,Spain
2021,0.5708000000000001,0.003846597062218776,global alliance for vaccines and immunization,Spain
2021,1.2065000000000001,0.008130552479970134,african development fund,Spain
2021,6.2185,0.04190620853435083,world health organisation assessed contributions,Spain
2021,14.945700000000004,0.10071844028171542,international development association,Spain
2021,63.143,0.42551800683195534,european commission development share of budget,Spain
2021,0.228,0.0015364823584195528,central american bank for economic integration,Spain
2021,0.0006,4.043374627419876e-06,african development bank,Spain
2021,0.0091,6.132451518253479e-05,council of europe development bank,Spain
2023,0.1096,0.0005095508235103775,global environment facility trust fund,Spain
2023,0.7368,0.003425520499657355,joint sustainable development goals fund,Spain
2023,0.19269999999999998,0.0008958982088544683,african development fund,Spain
2023,9.6588,0.04490556107775578,global alliance for vaccines and immunization,Spain
2023,0.4417,0.002053545608982972,food and agricultural organisation,Spain
2023,0.1116,0.0005188491962021727,central american bank for economic integration,Spain
2023,1.0184,0.004734731374662121,united nations relief and works agency for palestine refugees in the near east,Spain
2023,0.0205,9.53083200909009e-05,green climate fund,Spain
2023,4.1995999999999984,0.019524722978231573,world health organisation core voluntary contributions account,Spain
2023,118.676,0.5517468387857442,european commission development share of budget,Spain
2023,0.0219,0.00010181718097515754,international finance corporation,Spain
2023,0.7615000000000001,0.0035403554024010264,united nations population fund,Spain
2023,1.7720000000000002,0.008238358204930556,european commission european development fund,Spain
2023,6.093399999999998,0.028329352080092456,world health organisation assessed contributions,Spain
2023,18.926199999999998,0.08799143061972724,international development association,Spain
2023,48.6592,0.22622568824230072,global fund to fight aids tuberculosis and malaria,Spain
2023,0.1774,0.0008247656577622351,united nations,Spain
2023,0.6303,0.00293038215381926,united nations children’s fund,Spain
2023,0.14169999999999996,0.0006587897052136904,united nations development programme,Spain
2023,0.008799999999999999,4.091283984389892e-05,inter american development bank inter american investment corporation and multilateral investment fund,Spain
2023,2.6803000000000003,0.012461214162909351,international bank for reconstruction and development,Spain
2023,0.0422,0.00019619566379687893,african development bank,Spain
2023,0.0055,2.5570524902436824e-05,council of europe development bank,Spain
2023,0.0053,2.4640687633257305e-05,world food programme,Spain
2020,0.4555,0.004186511620212166,african development fund,Spain
2020,7.932099999999998,0.07290412474793614,world health organisation assessed contributions,Spain
2020,25.582600000000003,0.23513030115310599,international development association,Spain
2020,0.9039,0.008307766967090619,united nations relief and works agency for palestine refugees in the near east,Spain
2020,0.29,0.0026653970798277238,central american bank for economic integration,Spain
2020,29.322099999999992,0.26950013694626374,european commission european development fund,Spain
2020,0.1817,0.001670009135878267,united nations population fund,Spain
